month_date_yyyymm,state,state_id,median_listing_price,median_listing_price_mm,median_listing_price_yy,active_listing_count,active_listing_count_mm,active_listing_count_yy,median_days_on_market,median_days_on_market_mm,median_days_on_market_yy,new_listing_count,new_listing_count_mm,new_listing_count_yy,price_increased_count,price_increased_count_mm,price_increased_count_yy,price_reduced_count,price_reduced_count_mm,price_reduced_count_yy,pending_listing_count,pending_listing_count_mm,pending_listing_count_yy,median_listing_price_per_square_feet,median_listing_price_per_square_feet_mm,median_listing_price_per_square_feet_yy,median_square_feet,median_square_feet_mm,median_square_feet_yy,average_listing_price,average_listing_price_mm,average_listing_price_yy
201801,massachusetts,ma,455050.0,-0.0087,0.0772,12786,-0.1577,-0.1619,91.5,0.1582,-0.0711,4316,0.2845,-0.1875,184,-0.1321,-0.2698,2208,0.0018,-0.2092,11597,-0.1088,-0.145,234.95724135561102,-0.0012,0.0577,1892.0,-0.0063,0.0093,760170.0,-7.0E-4,0.044
201801,vermont,vt,265000.0,-0.0077,0.064,4917,-0.0752,-0.1794,179.5,0.0813,-0.0911,552,0.2778,-0.1097,24,-0.1429,-0.4,356,0.0,-0.2583,900,-0.1697,-0.2936,137.5273655078625,-1.0E-4,0.0304,1955.0,-0.0026,0.0289,393725.0,0.0057,0.0539
201801,texas,tx,279550.0,-0.0014,0.0547,87052,-0.0706,-0.0163,82.0,0.0649,-0.0238,29196,0.252,-0.0625,3644,0.4124,0.1275,18804,0.1012,0.0173,71221,-0.0344,0.12,121.00781249999999,0.0042,0.0505,2233.5,-0.0065,0.0081,389541.0,-0.001,0.0323
201801,maine,me,225050.0,-0.0175,0.0666,8306,-0.1118,-0.145,157.0,0.1056,-0.0655,1156,0.2403,-0.1424,48,0.0,-0.2941,736,0.1358,-0.1521,8289,-7.0E-4,0.6164,132.26800884188629,-0.0121,0.0371,1698.0,-0.0012,0.0204,338490.0,-0.014,0.0789
201801,new mexico,nm,227050.0,0.0089,0.032,9006,-0.0722,-0.0835,113.5,0.0509,-0.062,2052,0.2512,-0.0952,96,0.2632,-0.1724,1412,0.1612,-0.0302,4638,0.0089,0.4462,116.76253273991435,0.0039,0.0171,1892.5,-0.0018,0.0045,345876.0,-7.0E-4,0.0087
201801,mississippi,ms,180800.0,0.0029,0.0466,11186,-0.0428,-0.0465,110.5,0.0425,-0.0753,2172,0.2313,-0.1785,128,0.2308,-0.3846,1704,0.323,-0.0252,14642,0.0024,0.1411,88.36273985578863,0.0018,0.0408,1903.0,0.0016,0.0085,240431.0,0.0017,0.0306
201801,delaware,de,279995.0,0.0034,0.0351,5209,-0.0753,-0.1844,119.0,0.1019,-0.0739,1152,0.2687,-0.1529,120,-0.3878,-0.2105,808,0.1543,-0.2811,509,-0.1972,-0.7083,137.4511794871795,0.0119,0.0491,1838.0,0.0143,0.0211,366366.0,0.0084,0.0468
201712,oklahoma,ok,179950.0,-0.0088,0.0107,17694,-0.0447,0.0156,80.0,0.0884,0.0,3792,-0.1684,0.0616,204,-0.1356,0.6452,2544,-0.3843,0.1061,6272,-0.0267,-0.0985,93.6768149882904,-0.0015,0.0231,1872.0,-0.005,0.0113,245065.0,-0.0088,0.035
201712,new hampshire,nh,299050.0,-8.0E-4,0.0682,5674,-0.1768,-0.1883,105.0,0.129,-0.1393,952,-0.3479,-0.0739,56,-0.1765,-0.2222,592,-0.5272,-0.0067,3630,-0.2222,-0.1651,151.16033755274262,0.0024,0.038,1950.0,-0.0099,0.0114,404974.0,-0.005,0.0283
201712,utah,ut,362950.0,0.0083,0.0689,10437,-0.1008,-0.062,71.0,0.136,-0.1013,3272,-0.1885,0.3633,368,-0.2813,0.4603,1420,-0.5117,0.0057,50652,-0.0062,0.53,134.6718903036239,0.0102,0.0832,2664.0,-0.0089,-0.0082,647610.0,0.0449,0.0519
201712,massachusetts,ma,459050.0,-0.0223,0.0903,15179,-0.1784,-0.1235,79.0,0.2154,-0.1023,3360,-0.4347,-0.0094,212,0.0192,-0.1587,2204,-0.5553,-0.0384,13013,-0.1296,-0.1387,235.24999999999997,-0.0116,0.0597,1904.0,-0.0063,0.0053,760731.0,0.0115,0.0641
201712,nevada,nv,339050.0,0.0135,0.1338,7760,-0.1032,-0.292,62.0,0.0877,-0.1733,2824,-0.2537,-0.0972,292,-0.0875,-0.1412,1360,-0.4516,-0.2902,8817,-0.0592,-0.2854,164.3989484061781,0.0129,0.1381,2066.0,0.0017,0.0218,669099.0,0.0519,0.1946
201712,indiana,in,159950.0,-0.0303,0.1429,21261,-0.1066,-0.1546,78.0,0.0909,-0.0824,4848,-0.2879,0.0594,184,-0.0417,-0.1154,3280,-0.4541,-0.0692,23664,-0.0234,0.5383,83.39062499999999,0.0209,0.0698,1867.0,0.007,0.0372,230353.00000000003,-0.024,0.095
201712,alabama,al,196950.0,-0.0053,0.0852,25792,-0.0457,-0.1169,106.0,0.0928,-0.0536,4304,-0.1836,-0.0046,336,-0.3488,-0.3058,2884,-0.314,-0.0096,6001,-0.0523,-0.0462,79.06249999999999,-0.0013,0.0707,1667.0,-0.0012,0.0419,266578.0,-0.0157,0.0697
201712,minnesota,mn,257950.0,0.0027,0.0974,16190,-0.1686,-0.1432,92.0,0.2105,-0.0108,3264,-0.2929,0.0653,184,-0.098,0.4375,1920,-0.4888,0.0596,25362,0.0521,0.3436,128.53571428571428,-0.0018,0.0731,2054.0,-5.0E-4,0.0363,352355.0,-0.0022,0.0609
201712,oregon,or,399950.0,-1.0E-4,0.1139,13772,-0.1231,-0.0513,85.0,0.1258,-0.086,3420,-0.2785,0.1925,272,-0.0556,0.193,2192,-0.4309,0.3498,15992,0.0094,0.3327,200.16565433462176,0.0,0.119,2013.0,-0.0057,0.0249,544688.0,0.0126,0.0967
201712,ohio,oh,149950.0,-0.0247,0.1112,33820,-0.0943,-0.1531,78.0,0.1064,-0.093,8260,-0.2483,0.0346,252,-0.2759,-0.137,5404,-0.4239,-0.0884,86626,-0.024,-0.0679,85.87499999999999,-0.0132,0.1083,1544.0,-0.0156,0.0212,229110.0,-0.0143,0.0917
201712,north carolina,nc,270385.99999999994,-0.0169,0.1,48602,-0.066,-0.1228,109.0,0.0846,-0.0917,8372,-0.276,-5.0E-4,756,-0.2948,-0.0053,6352,-0.3505,0.073,54981,-0.0249,-0.2272,112.34374999999999,-0.0093,0.0835,1862.0,-0.0151,0.064,373713.0,-0.0074,0.0919
201712,connecticut,ct,339950.0,-0.0175,0.0,19883,-0.1216,-0.0725,93.0,0.1341,-0.0882,2644,-0.3507,-0.187,116,0.0741,0.2609,2212,-0.4667,-0.0466,27846,-0.1002,-0.3192,156.90624999999997,0.013,-0.0782,1578.0,0.0283,-0.2014,716229.0,-0.0127,-0.0683
201712,colorado,co,450050.0,7.0E-4,0.0591,17744,-0.1517,-0.0831,93.0,0.1847,-0.0792,5688,-0.2547,0.0748,528,0.0154,0.056,2488,-0.4624,-0.0547,18464,-0.0378,-0.2371,177.24875346260387,0.0079,0.0726,2496.0,-0.006,0.0246,913768.0,0.0478,0.0787
201712,south carolina,sc,259050.0,-0.0027,0.0905,29320,-0.0372,-0.0752,93.0,0.0508,-0.1308,5712,-0.2162,0.1061,676,-0.0117,0.1655,3816,-0.3593,-0.0255,39128,-0.0166,0.1123,109.34083099031552,0.0024,0.0693,1734.0,0.0014,0.0452,385467.0,-0.008,0.0637
201712,california,ca,499050.0,-0.0187,0.0396,61076,-0.131,-0.1097,57.0,0.1875,-0.1364,21560,-0.3151,-0.0766,1284,-0.1463,-0.1324,9232,-0.4138,-0.0945,59269,-0.0609,-0.4384,266.24999999999994,-0.0234,0.0335,1867.0,0.0013,0.0152,1019546.9999999999,0.0091,0.0743
201712,illinois,il,217550.0,-0.0418,0.088,47227,-0.1125,-0.0649,79.0,0.1704,-0.0814,9720,-0.3271,0.0767,304,-0.2165,-0.1461,7180,-0.449,-0.0344,34317,-0.0723,0.0562,105.31249999999999,-0.0229,0.0558,1724.0,-0.0149,0.0268,340621.0,-0.0259,0.0311
201712,new jersey,nj,314950.0,-0.0159,0.054,43826,-0.0957,-0.1103,81.0,0.1096,-0.1196,9188,-0.2547,0.0664,368,-0.1402,0.0,5992,-0.3898,0.0128,25862,-0.1136,-0.0647,39.74999999999999,,,768.0,,,493472.99999999994,-0.0092,0.0464
201712,wisconsin,wi,199950.0,0.0,0.1111,21913,-0.1472,-0.2449,105.0,0.1351,-0.0367,3204,-0.2998,0.0498,132,-0.1081,0.1,2024,-0.494,-0.1409,11620,3.0E-4,1.0754,113.62499999999999,5.0E-4,0.064,1726.0,-0.0086,0.0177,280102.0,-0.0075,0.0768
201712,hawaii,hi,684050.0,0.0332,0.0074,5391,-0.0048,-0.1033,87.0,0.0,-0.0842,1408,-0.1415,-0.0303,72,0.2857,0.2857,732,-0.1073,0.0281,6863,-0.0584,-0.5548,501.679261125105,0.012,0.0364,1352.0,0.0033,-0.021,1362896.0,0.0328,0.0293
201712,montana,mt,333625.0,0.011,0.0267,7186,-0.0785,-0.0022,131.0,0.1149,0.1293,956,-0.0878,0.4845,28,-0.2222,-0.125,460,-0.4192,0.2366,10383,-0.0046,0.2625,156.07638888888889,0.0087,0.2498,2188.0,-0.0039,0.1789,613996.0,0.0247,0.0486
201712,pennsylvania,pa,189950.0,-0.0333,0.0609,48414,-0.0844,-0.139,96.0,0.1163,-0.0588,8312,-0.3449,-0.0446,452,-0.358,-0.2153,6644,-0.4426,-0.0487,44092,-0.132,-0.1089,88.62499999999999,,0.0582,1452.0,,-0.0176,280927.0,-0.0201,0.0565
201712,iowa,ia,189050.0,0.0,0.1283,12563,-0.0722,-0.0408,88.0,0.1579,0.0,2464,-0.1916,0.1386,112,0.1667,0.8667,1376,-0.4642,0.052,12004,-0.0054,0.3282,109.77751756440281,0.0069,0.0928,1632.0,-0.007,0.0012,231782.00000000003,-2.0E-4,0.0568
201712,texas,tx,279945.99999999994,-2.0E-4,0.0463,93662,-0.0719,0.0185,77.0,0.0621,-0.0375,23320,-0.2083,0.0857,2580,-0.1491,0.0271,17076,-0.3357,0.2124,73758,-0.0194,0.1426,120.49999999999999,0.0019,0.047,2248.0,-0.0035,0.0085,389949.0,-0.0098,0.0277
201712,rhode island,ri,339950.0,-0.0261,0.0808,3210,-0.115,-0.1322,76.0,0.1783,-0.0256,756,-0.3127,0.0678,8,-0.7143,-0.6,404,-0.5097,-0.0818,2615,-0.0986,0.5011,202.33333333333334,8.0E-4,0.0526,1632.0,-0.0169,0.02,565022.0,-0.0027,0.0725
201712,idaho,id,299950.0,0.003,0.1429,8664,-0.1142,-0.1145,92.0,0.1646,-0.098,1784,-0.205,0.1095,164,-0.3788,0.1081,1064,-0.4076,0.0813,3439,-0.0188,-0.2341,141.260162601626,0.0113,0.1134,2192.0,2.0E-4,0.0438,505741.0,0.0287,0.1348
201712,new york,ny,368050.0,0.006,0.1503,61368,-0.1032,-0.0935,98.0,0.0889,-0.0392,9164,-0.353,-0.077,488,-0.2948,-0.1867,6044,-0.4431,0.0258,61382,-0.0333,0.073,130.37499999999997,-0.005,0.0967,1540.0,-0.0026,0.0185,989896.9999999999,0.0108,0.0819
201712,mississippi,ms,180273.99999999997,-0.0029,0.0328,11686,-0.0339,-0.0456,106.0,0.0653,-0.0619,1764,-0.2711,0.1053,104,-0.2353,0.5294,1288,-0.3455,-0.0417,14607,-0.0063,0.1741,88.20224719101124,-0.0037,0.0432,1900.0,-0.0034,0.0,240023.99999999997,0.0032,0.0271
201712,vermont,vt,267050.0,0.0075,0.0723,5317,-0.0947,-0.1688,166.0,0.1141,-0.0829,432,-0.223,-0.0924,28,0.1667,0.4,356,-0.3986,-0.1835,1084,-0.2145,-0.0759,137.5432525951557,3.0E-4,0.0356,1960.0,-0.0041,0.0294,391505.0,0.005,0.0598
201712,maryland,md,300049.0,-0.0475,0.0348,20057,-0.1602,-0.1032,77.0,0.0845,-0.0941,4864,-0.3623,0.0393,396,0.0102,0.0206,3644,-0.4288,-0.0618,48472,-0.0165,0.0468,96.32812499999999,0.0794,-0.381,1008.0,-0.0214,-0.3971,410751.0,-0.0258,0.0454
201712,delaware,de,279050.0,0.0056,0.0333,5633,-0.082,-0.1639,108.0,0.1077,-0.0924,908,-0.3244,0.0913,196,-0.0577,0.3611,700,-0.4427,-0.186,634,-0.6346,-0.6667,135.83333333333334,,0.0423,1812.0,,0.0067,363325.0,-0.0018,0.0391
201712,louisiana,la,213041.99999999997,-0.0093,0.0649,18255,-0.0178,0.1045,88.0,0.0602,-0.033,3560,-0.1916,0.0446,176,-0.0435,0.2571,2696,-0.35,0.2645,20833,0.0065,0.9459,111.64062499999999,-0.0028,0.0278,1908.0,-0.0062,0.0032,287225.0,-0.0085,0.0217
201712,district of columbia,dc,575050.0,-0.0416,0.0342,1331,-0.2143,0.048,51.0,0.186,0.02,496,-0.4364,0.3333,16,0.0,0.3333,296,-0.3884,0.4231,6416,-0.0184,0.1054,404.76142857142855,-0.0073,-0.1055,758.0,-0.0405,-0.3936,954612.9999999999,-0.0062,0.0726
201712,kansas,ks,159050.0,-0.0299,0.0898,10185,-0.0645,0.0124,86.0,0.1391,0.0118,2316,-0.1776,0.2345,120,-0.2105,0.25,1368,-0.4052,0.0491,3061,-0.0849,-0.2151,74.4205298013245,-0.0176,0.0308,1748.0,-0.0205,0.0127,233591.0,-0.0191,0.0345
201712,kentucky,ky,179950.0,-0.014,0.1036,15075,-0.0801,-0.0877,88.0,0.1069,-0.0538,3092,-0.2495,0.1106,132,-0.3654,-0.0833,2004,-0.43,0.1678,41887,-0.0242,0.2181,88.82031249999999,-0.0071,0.0796,1753.0,-0.0168,0.0361,252464.0,-0.014,0.0521
201712,virginia,va,285050.0,-0.0417,0.0595,35325,-0.1205,-0.0956,89.0,0.1056,-0.101,6972,-0.2771,0.0169,568,0.0071,-0.007,4784,-0.407,-0.0424,57822,-0.019,0.2047,132.74999999999997,0.0091,0.0204,1944.0,-0.028,-0.0182,405936.0,-0.0223,0.0477
201712,wyoming,wy,245050.0,0.0053,0.0425,3834,-0.0797,-0.0159,124.0,0.1324,-0.0388,476,-0.2372,-0.0846,16,0.0,-0.5,340,-0.32,0.1972,3080,-0.0119,-0.0293,113.84111384111384,0.0033,0.0136,2082.0,-0.0062,-0.0142,468402.00000000006,-8.0E-4,0.0221
201712,arkansas,ar,169950.0,0.0,0.068,16078,-0.0382,-0.064,102.0,0.0737,-0.0556,2836,-0.1247,0.0566,96,-0.2727,-0.2941,1728,-0.325,0.0261,9519,-0.0197,0.1019,86.81249999999999,-0.0057,0.0523,1738.0,-0.008,0.0224,234744.99999999997,0.003,0.0648
201712,georgia,ga,267950.0,-0.002,0.1209,61268,-0.061,-0.1159,75.0,0.0563,-0.0506,14496,-0.2624,0.06,2352,-0.1158,0.5,9548,-0.3115,0.069,18613,-0.0619,-0.0868,98.15234374999999,0.0033,0.113,2066.0,-0.0027,0.066,371684.0,-0.0035,0.0771
201712,michigan,mi,172550.0,-0.0387,0.1129,36192,-0.1126,-0.1562,86.0,0.1169,-0.0947,7716,-0.2996,0.0501,324,-0.2957,-0.0899,4556,-0.471,-0.1003,15265,-0.0267,-0.1457,106.77343749999999,-0.0136,0.1018,1608.0,-0.0231,0.0082,277322.0,-0.0066,0.0975
201712,north dakota,nd,229700.0,-0.0011,-0.0387,3449,-0.0681,0.1428,100.0,0.1696,0.0101,412,-0.2643,0.1075,40,1.5,2.3333,404,-0.4261,0.6833,1317,0.0069,0.2591,108.64734299516908,7.0E-4,-0.0647,2112.0,-0.0024,0.0592,264164.0,-0.0102,-0.0281
201712,west virginia,wv,159050.0,-0.0056,0.0258,8671,-0.0753,-0.0138,113.0,0.0813,-0.0342,1168,-0.1866,0.2641,60,0.0,-0.1667,888,-0.3471,0.0137,6277,-0.0087,0.1005,80.60035842293907,-0.004,-0.0171,1600.0,-0.0044,-0.0123,215748.0,-0.0098,0.0279
201712,south dakota,sd,225050.0,4.0E-4,0.0465,3450,-0.0947,0.0832,76.0,0.1603,-0.038,592,-0.2919,0.3333,16,-0.2,0.3333,300,-0.4048,0.5957,1001,-0.0215,-0.4357,112.84722222222223,1.0E-4,0.054,1984.0,-0.0065,-0.0159,286086.0,-6.0E-4,0.0185
201712,missouri,mo,174950.0,-0.0048,0.1076,24586,-0.0761,-0.0666,88.0,0.121,-0.0538,5248,-0.2516,0.1166,260,0.25,0.2745,3544,-0.3561,0.1117,47851,-0.0042,2.1159,86.24999999999999,-0.0047,0.0714,1570.0,-0.0184,0.0221,249135.0,-0.0116,0.0927
201712,tennessee,tn,249950.0,0.0,0.1364,28873,-0.0549,-0.1762,77.0,0.1,-0.0833,7168,-0.2269,0.0228,460,-0.2434,-0.0336,4184,-0.3543,0.0953,33567,0.0346,1.5151,108.14606741573034,0.0052,0.0669,1906.0,-0.0063,0.0303,341439.0,0.0015,0.1032
201712,washington,wa,369950.0,-2.0E-4,0.0895,13693,-0.1798,-0.0877,68.0,0.1724,-0.1282,4444,-0.3476,0.0967,400,0.0,0.3514,1880,-0.4989,-0.1652,12725,-0.1217,0.3444,179.80437284234753,-0.0069,0.0864,2033.0,-0.0061,0.0069,542332.0,-0.0027,0.0832
201712,arizona,az,310050.0,3.0E-4,0.069,27053,-0.0536,-0.1252,66.0,0.1579,-0.0704,7684,-0.2493,-0.0583,640,-0.2952,-0.3522,6700,-0.3738,-0.0547,56003,-0.0108,0.0978,155.15624999999997,0.0016,0.0603,2057.0,-0.001,0.0108,498649.0,0.0163,0.0784
201712,florida,fl,320050.0,0.0,0.0417,139799,0.0056,-0.0407,81.0,-0.0743,-0.0581,35028,-0.15,0.0216,3348,-0.0658,0.128,24840,-0.2538,-0.0898,87981,-0.0297,0.2489,172.65624999999997,0.0068,0.0462,1768.0,-0.007,-0.0056,629382.0,0.0074,0.0281
201712,maine,me,229050.0,-0.0039,0.0651,9352,-0.1046,-0.1239,142.0,0.1315,-0.0839,932,-0.3167,-0.0567,48,-0.3684,0.0909,648,-0.515,-0.0414,8295,-0.0061,0.63,133.8815789473684,-0.0133,0.0283,1700.0,-0.0029,0.0167,343312.0,-0.0068,0.0654
201712,nebraska,ne,210050.0,-0.0115,0.1351,4615,-0.0809,-0.0084,65.0,0.1304,-0.0972,1432,-0.2044,0.2924,56,0.2727,0.5556,680,-0.3773,0.2409,5128,-0.0399,0.0541,107.88690476190476,0.0022,0.0766,1803.0,-0.0174,0.0404,273289.0,-0.0011,0.1082
201712,alaska,ak,269950.0,-2.0E-4,-0.0185,3072,-0.116,0.1584,108.0,0.1803,-0.0092,456,-0.2297,0.2128,28,0.1667,0.4,456,-0.4519,0.2391,1,0.0,-0.8333,161.52597402597402,0.0045,-0.0027,1667.0,-0.0171,-0.0223,317245.0,0.0027,-0.027
201712,new mexico,nm,225050.0,-0.0175,0.0137,9707,-0.0723,-0.0684,108.0,0.1077,-0.0847,1640,-0.2293,0.0074,76,-0.05,-0.2083,1216,-0.3693,-0.0559,4597,0.0548,0.4696,116.3133097762073,-0.0036,0.0045,1896.0,-0.0063,0.0032,346134.0,-0.0096,0.027
201711,district of columbia,dc,599999.0,-0.0378,0.0573,1694,0.0292,0.1772,43.0,0.2647,0.0488,880,-0.1506,0.1224,16,-0.3333,-0.2,484,-0.1824,0.1863,6536,0.0662,0.0855,407.7289196310935,-0.1771,-0.1093,790.0,-0.3767,-0.369,960581.0,-0.0278,0.0939
201711,new mexico,nm,229050.0,-0.0043,0.0178,10464,-0.0447,-0.068,97.5,0.0372,-0.0802,2128,-0.1074,0.064,80,-0.375,-0.0909,1928,-0.1362,0.0169,4358,0.0088,0.3182,116.73175285246607,-0.0124,0.0027,1908.0,-0.0016,0.0042,349485.0,0.0103,0.0303
201711,south carolina,sc,259750.0,-8.0E-4,0.0866,30453,-0.0157,-0.0822,88.5,0.0231,-0.1106,7288,-0.0881,0.0599,684,-0.4063,-0.2262,5956,-0.1428,0.0493,39789,0.0161,0.1066,109.08203124999999,0.0088,0.071,1731.5,-0.0089,0.0421,388569.0,7.0E-4,0.0579
201711,missouri,mo,175800.0,-0.0231,0.0991,26611,-0.0384,-0.0668,78.5,0.0129,-0.0819,7012,-0.069,0.0416,208,-0.2877,-0.1186,5504,-0.1949,-0.0262,48055,0.0689,1.4371,86.65624999999999,-0.0066,0.0643,1599.5,-0.0071,0.0253,252061.0,-0.0106,0.0855
201711,arkansas,ar,169950.0,-0.0032,0.0625,16717,-0.0222,-0.0602,95.0,0.0383,-0.0594,3240,-0.1176,-0.0722,132,-0.1951,0.32,2560,-0.087,0.1034,9710,-0.006,0.0333,87.30599716239813,1.0E-4,0.0583,1752.0,-0.0085,0.0219,234037.0,0.0019,0.0594
201711,connecticut,ct,346000.0,-0.0102,-0.0113,22635,-0.0579,-0.0548,82.0,0.0123,-0.1546,4072,-0.1683,-0.0626,108,-0.25,-0.1,4148,-0.2185,-0.079,30946,-0.0785,-0.2515,154.89941406249997,-0.0463,-0.0982,1534.5,-0.275,-0.2377,725459.0,-0.0064,-0.0587
201711,iowa,ia,189050.0,0.008,0.13,13541,-0.0424,-0.0345,76.0,0.0629,-0.0318,3048,-0.197,-0.065,96,-0.04,-0.1429,2568,-0.2517,-0.0559,12069,-0.0112,0.2781,109.0253537735849,0.0028,0.0849,1643.5,-0.0012,0.0055,231836.0,7.0E-4,0.0488
201711,virginia,va,297456.0,-0.0083,0.0815,40166,-0.0522,-0.0789,80.5,0.0523,-0.0904,9644,-0.2154,0.0079,564,-0.221,0.0292,8068,-0.2056,0.0105,58939,0.0576,0.2068,131.55859374999997,-0.0448,-2.0E-4,2000.0,-0.0329,0.0,415197.0,-0.0236,0.0537
201711,minnesota,mn,257250.0,-0.0101,0.0761,19473,-0.1235,-0.1366,76.0,0.1095,-0.05,4616,-0.3499,-0.1061,204,0.0625,0.0851,3756,-0.3497,-0.2252,24107,0.1242,0.0439,128.76171874999997,-0.0075,0.0664,2055.0,0.002,0.0275,353123.0,-0.0019,0.0598
201711,kentucky,ky,182500.0,-0.0135,0.1057,16388,-0.029,-0.0734,79.5,0.06,-0.0592,4120,-0.141,0.0218,208,0.0612,0.0,3516,-0.1474,-0.0079,42927,-0.0072,0.2602,89.45964121526185,0.0012,0.0862,1783.0,-6.0E-4,0.0488,256057.00000000003,-0.0104,0.0709
201711,colorado,co,449750.0,-6.0E-4,0.0708,20916,-0.104,-0.0595,78.5,0.1295,-0.0977,7632,-0.2209,0.0063,520,-0.1156,-0.058,4628,-0.2796,-0.022,19189,-0.0517,-0.2475,175.85937499999997,0.007,0.076,2511.0,-0.0097,0.0119,872084.0,0.0333,0.0912
201711,wyoming,wy,243750.0,-0.0213,0.0186,4166,-0.102,0.0012,109.5,0.0896,-0.031,624,-0.1285,0.0685,16,-0.3333,-0.2,500,-0.2898,0.0081,3117,-0.013,-0.0235,113.46179851250845,-0.0096,0.0052,2095.0,-0.0062,-0.008,468764.99999999994,-0.0505,0.0236
201711,washington,wa,370025.0,-0.0134,0.0849,16694,-0.1299,-0.0566,58.0,0.1262,-0.1278,6812,-0.1914,0.2615,400,-0.2063,0.087,3752,-0.3522,-0.0105,14489,-0.2397,0.5085,181.05078124999997,-0.0112,0.0794,2045.5,-2.0E-4,0.0069,543820.0,-0.0049,0.0877
201711,north carolina,nc,275045.0,0.0,0.1013,52035,-0.0413,-0.1292,100.5,0.0469,-0.078,11564,-0.0805,0.0245,1072,-0.0429,0.1552,9780,-0.1448,-0.0109,56387,-0.0166,-0.2408,113.39453124999999,-0.0018,0.086,1890.5,-0.006,0.069,376498.0,-0.005,0.0882
201711,montana,mt,330000.0,-0.0148,0.0311,7798,-0.0703,-0.0359,117.5,0.0491,0.1137,1048,-0.2384,0.0116,36,-0.3077,0.125,792,-0.2903,-0.0526,10431,0.015,0.258,154.72621350280923,1.0E-4,0.2499,2196.5,-0.0016,0.1649,599172.0,0.0033,0.0486
201711,west virginia,wv,159950.0,0.0,0.0057,9377,-0.0319,-0.0154,104.5,0.0503,-0.0324,1436,-0.2004,0.0199,60,-0.1176,0.1538,1360,-0.1847,0.0149,6332,0.0504,0.068,80.9239659737651,-0.0381,-0.0244,1607.0,-0.0249,-0.0186,217877.0,-0.007,0.0231
201711,georgia,ga,268500.0,0.0035,0.119,65247,-0.0375,-0.1163,71.0,0.0143,0.0,19652,-0.0545,0.0511,2660,-0.0965,0.5358,13868,-0.1165,-0.0369,19841,-0.0142,-0.2042,97.82812499999999,0.019,0.1097,2071.5,0.0105,0.0661,372993.0,0.0025,0.0794
201711,delaware,de,277500.0,-0.0089,0.024,6136,-0.0537,-0.159,97.5,-0.025,-0.093,1344,-0.1088,0.1053,208,-0.1333,0.5758,1256,-0.1949,-0.0398,1735,-0.0242,-0.1166,0.0,-1.0,-1.0,0.0,-1.0,-1.0,363977.0,0.0053,0.0252
201711,florida,fl,320050.0,0.0016,0.0524,139020,0.0173,-0.042,87.5,-0.0057,0.0355,41208,0.0306,0.0314,3584,-0.0478,0.0136,33288,0.038,0.0239,90678,0.0022,0.1878,171.48437499999997,0.0116,0.0478,1780.5,-0.0014,0.0,624744.0,0.0119,0.0357
201711,vermont,vt,265050.0,0.0,0.0604,5873,-0.1131,-0.1307,149.0,0.0797,-0.0831,556,-0.2646,0.0611,24,-0.1429,-0.1429,592,-0.2086,0.0423,1380,-0.131,0.2127,137.50543862511557,0.0136,0.0267,1968.0,0.0131,0.0277,389553.0,0.006,0.0536
201711,oregon,or,399975.0,1.0E-4,0.1132,15705,-0.1037,-0.0537,75.5,0.1103,-0.0563,4740,-0.1822,0.12,288,-0.122,0.1429,3852,-0.2209,0.2721,15843,0.0356,0.2026,200.16896617300048,0.0021,0.1179,2024.5,0.0037,0.0287,537884.0,0.0134,0.0974
201711,idaho,id,299050.0,0.0101,0.15,9781,-0.1149,-0.0975,79.0,0.1049,-0.1413,2244,-0.2054,0.0,264,-0.5875,0.8857,1796,-0.2095,0.0158,3505,-0.0452,-0.2422,139.6877757279217,8.0E-4,0.1046,2191.5,0.0044,0.0436,491613.0,0.0161,0.1239
201711,california,ca,508550.0,-0.0193,0.0388,70280,-0.0613,-0.1195,48.0,0.0435,-0.1504,31480,-0.1171,0.0154,1504,-0.0553,-0.1235,15748,-0.1385,-0.0981,63115,-0.0871,-0.4389,272.62499999999994,-0.0136,0.0418,1864.5,0.0019,0.0147,1010362.0000000001,0.0039,0.0845
201711,indiana,in,164950.0,-0.0181,0.1396,23799,-0.0685,-0.1379,71.5,0.0593,-0.0654,6808,-0.0845,0.0029,192,-0.3333,-0.2131,6008,-0.1859,-0.1097,24231,-0.0187,0.5111,81.68701171874999,0.0,0.0447,1854.0,-0.0011,0.0198,236016.0,-0.0124,0.1062
201711,texas,tx,279995.0,-2.0E-4,0.0372,100923,-0.0359,0.0342,72.5,0.014,0.0069,29456,-0.0953,0.0625,3032,-0.2382,-0.0344,25704,-0.1336,0.1278,75217,8.0E-4,0.025,120.26562499999999,0.0015,0.0424,2256.0,-0.0031,0.0031,393820.0,9.0E-4,0.0154
201711,illinois,il,227050.0,-0.0159,0.0612,53214,-0.0709,-0.0621,67.5,0.063,-0.0878,14444,-0.1551,0.0279,388,-0.0202,-0.0849,13032,-0.2224,-0.0723,36990,-0.017,0.0293,107.78124999999999,-0.01,0.0509,1750.0,-0.006,0.0315,349686.0,-0.0136,0.0339
201711,oklahoma,ok,181550.0,-0.016,0.0142,18522,-0.0216,0.0168,73.5,0.0208,-0.0134,4560,-0.0724,0.0335,236,0.0727,0.0926,4132,-0.1656,0.0805,6444,-0.0401,-0.1246,93.81458029192845,-0.0038,0.0231,1881.5,-0.0053,0.0105,247232.00000000003,-0.0058,0.0332
